Representation,Algorithm,Distance metric,Subset size,N clusters,V-measure,Adj. RS,Hopkins,Silhouette Score,Modularity,Homogeneity,Completeness,Trustworthiness,Continuity
VAE,kMeans,euclidean,100,3,0.5609055984797855,0.398518269290376,0.9451041938058267,0.24540808345048598,,0.4417894043019701,0.7679662966958981,0.9528376040798401,0.9587395696091349
VAE,HDBSCAN,euclidean,100,3,0.5609055984797855,0.398518269290376,0.9451041938058267,0.24540808345048598,,0.4417894043019701,0.7679662966958981,0.9528376040798401,0.9587395696091349
VAE,Leiden,euclidean,100,6,0.4856951075912732,0.3790261612443457,0.9451041938058267,0.5159141421318054,0.6648562746767791,0.48047336085234355,0.4910316004486621,0.9528376040798401,0.9587395696091349
PAF,kMeans-preset,euclidean,100,5,0.6733125410764258,0.5956522724166611,0.8912242688262164,0.2094804254294973,,0.6314764026554979,0.7210853923853282,0.9511163095014027,0.9482310535105566
PAF,kMeans,euclidean,100,5,0.6733125410764258,0.5956522724166611,0.8912242688262164,0.2094804254294973,,0.6314764026554979,0.7210853923853282,0.9511163095014027,0.9482310535105566
PAF,HDBSCAN,euclidean,100,4,0.6688881025501192,0.5631660899553071,0.8912242688262164,0.2094804254294973,,0.5851605868622136,0.7805766654296311,0.9511163095014027,0.9482310535105566
PAF,Leiden,euclidean,100,7,0.6178328617532223,0.5190225184881195,0.8912242688262164,0.5383995771408081,0.6662746551103806,0.6265946538661562,0.609312726119942,0.9511163095014027,0.9482310535105566
LFCC,kMeans-preset,euclidean,100,5,0.4619685255749371,0.35034506379535674,0.9873143842304379,0.3708613620499074,,0.4357345051569171,0.4915638305478799,0.9760805332233904,0.9870952948592701
LFCC,kMeans,euclidean,100,4,0.48906951091641654,0.38518001884657715,0.9873143842304379,0.3708613620499074,,0.43122227618502257,0.5648413640317341,0.9760805332233904,0.9870952948592701
LFCC,HDBSCAN,euclidean,100,4,0.4986623662149117,0.3915381219463924,0.9873143842304379,0.3708613620499074,,0.43646295383610917,0.5815358035612767,0.9760805332233904,0.9870952948592701
LFCC,Leiden,euclidean,100,8,0.43907662488786137,0.2774129649729782,0.9873143842304379,0.6110792756080627,0.7874732178037622,0.4705527831433325,0.41154744441324465,0.9760805332233904,0.9870952948592701
Spectrogram,kMeans-preset,euclidean,100,5,0.4941753462092019,0.39562936144497934,0.9588678755540143,0.20603711765247237,,0.4622729348742758,0.5308074673793313,0.936879740917008,0.9612043236266838
Spectrogram,kMeans,euclidean,100,3,0.5507802309799903,0.3801872252971302,0.9588678755540143,0.20603711765247237,,0.43198167709500346,0.7597055851887611,0.936879740917008,0.9612043236266838
Spectrogram,HDBSCAN,euclidean,100,3,0.5486145415609531,0.377839150911591,0.9588678755540143,0.20603711765247237,,0.43017176366492876,0.7570630120692576,0.936879740917008,0.9612043236266838
Spectrogram,Leiden,euclidean,100,6,0.4494384675138032,0.3038775120051328,0.9588678755540143,0.36630091071128845,0.6342002479065632,0.43477955841975424,0.4651203380651025,0.936879740917008,0.9612043236266838
VAE,kMeans-preset,euclidean,100,5,0.495124766042631,0.3720793806161897,0.9683056954196121,0.24435142289591652,,0.4662547022877675,0.5278060316906636,0.9527418521207341,0.9587727317540982
VAE,kMeans,euclidean,100,3,0.5609055984797855,0.398518269290376,0.9683056954196121,0.24435142289591652,,0.4417894043019701,0.7679662966958981,0.9527418521207341,0.9587727317540982
VAE,HDBSCAN,euclidean,100,3,0.5609055984797855,0.398518269290376,0.9683056954196121,0.24435142289591652,,0.4417894043019701,0.7679662966958979,0.9527418521207341,0.9587727317540982
VAE,Leiden,euclidean,100,6,0.48789462928721755,0.3772178257017035,0.9683056954196121,0.531303346157074,0.6674070230269342,0.48236998013684007,0.4935472937341761,0.9527418521207341,0.9587727317540982
PAF,kMeans-preset,euclidean,100,5,0.6321015609207741,0.5463454769067243,0.9107502296746008,0.2094804254294973,,0.5983895243284733,0.6698389090789988,0.949647166727912,0.9462465530788512
PAF,kMeans,euclidean,100,5,0.6321015609207741,0.5463454769067243,0.9107502296746008,0.2094804254294973,,0.5983895243284733,0.6698389090789988,0.949647166727912,0.9462465530788512
PAF,HDBSCAN,euclidean,100,5,0.6657382972494656,0.5830320591846435,0.9107502296746008,0.2094804254294973,,0.6167607415117394,0.7231655606437227,0.949647166727912,0.9462465530788512
PAF,Leiden,euclidean,100,7,0.6178328617532223,0.5190225184881195,0.9107502296746008,0.5231916308403015,0.6662746551103806,0.6265946538661562,0.609312726119942,0.949647166727912,0.9462465530788512
LFCC,kMeans-preset,euclidean,100,5,0.4617639867440639,0.35795024851992424,0.9891279591348121,0.3821325330242319,,0.43745576580569606,0.4889326366624866,0.9797056635565953,0.9887508626639061
LFCC,kMeans,euclidean,100,4,0.49157361950131945,0.38891615799605334,0.9891279591348121,0.3821325330242319,,0.43346297830033664,0.5676772037961695,0.9797056635565953,0.9887508626639061
LFCC,HDBSCAN,euclidean,100,2,0.327284937934452,0.13141438085178556,0.9891279591348121,0.3821325330242319,,0.2071825733072301,0.778681363696871,0.9797056635565953,0.9887508626639061
LFCC,Leiden,euclidean,100,7,0.45682118307109665,0.29662823384533826,0.9891279591348121,0.5990227460861206,0.7837086483628077,0.4727714534428647,0.4419120414748074,0.9797056635565953,0.9887508626639061
Spectrogram,kMeans-preset,euclidean,100,5,0.47451675834096074,0.35311540075655967,0.9452069079001896,0.2054719898311762,,0.4466058847274037,0.5061487981742897,0.93878297915565,0.9613138184566756
Spectrogram,kMeans,euclidean,100,3,0.5486145415609531,0.377839150911591,0.9452069079001896,0.2054719898311762,,0.4301717636649288,0.7570630120692577,0.93878297915565,0.9613138184566756
Spectrogram,HDBSCAN,euclidean,100,3,0.5486145415609531,0.377839150911591,0.9452069079001896,0.2054719898311762,,0.43017176366492876,0.7570630120692576,0.93878297915565,0.9613138184566756
Spectrogram,Leiden,euclidean,100,6,0.44808257234212506,0.3014764867598278,0.9452069079001896,0.36146801710128784,0.6348386366690367,0.4335751360153757,0.46359445596429266,0.93878297915565,0.9613138184566756
VAE,kMeans-preset,euclidean,100,5,0.4962363412289136,0.376063063878395,0.9501063106582279,0.29368094995520166,,0.4671694773669784,0.529160212781393,0.9525643898314706,0.9582340709669902
VAE,kMeans,euclidean,100,3,0.563818764247522,0.3998308610283069,0.9501063106582279,0.29368094995520166,,0.44391992508513933,0.7724509127965284,0.9525643898314706,0.9582340709669902
VAE,HDBSCAN,euclidean,100,3,0.563818764247522,0.3998308610283069,0.9501063106582279,0.29368094995520166,,0.44391992508513933,0.7724509127965284,0.9525643898314706,0.9582340709669902
VAE,Leiden,euclidean,100,5,0.5143686174583503,0.4124683174100613,0.9501063106582279,0.6281015276908875,0.6601470015072803,0.47534428298546594,0.5603736031081663,0.9525643898314706,0.9582340709669902
PAF,kMeans-preset,euclidean,100,5,0.671459171424422,0.5929961200026498,0.9065180866002432,0.20308701887509484,,0.6288126843095041,0.7203111438503226,0.9495115305674312,0.9479693414476024
PAF,kMeans,euclidean,100,5,0.671459171424422,0.5929961200026498,0.9065180866002432,0.20308701887509484,,0.6288126843095041,0.7203111438503226,0.9495115305674312,0.9479693414476024
PAF,HDBSCAN,euclidean,100,23,0.5020618470800131,0.34248683325019025,0.9065180866002432,0.20308701887509484,,0.6478218558905352,0.4098463586610875,0.9495115305674312,0.9479693414476024
PAF,Leiden,euclidean,100,8,0.6003341608022994,0.5062161632743942,0.9065180866002432,0.5365787148475647,0.6695702544658401,0.6312807910044649,0.5722798720834406,0.9495115305674312,0.9479693414476024
LFCC,kMeans-preset,euclidean,100,5,0.46183853431677135,0.3616156638087855,0.992207598259326,0.3821325330242319,,0.4371259233100349,0.48951280114086976,0.9765561560592616,0.9880867234904502
LFCC,kMeans,euclidean,100,4,0.4886845374720031,0.3841729420102745,0.992207598259326,0.3821325330242319,,0.43069797872899096,0.5647142299348421,0.9765561560592616,0.9880867234904502
LFCC,HDBSCAN,euclidean,100,5,0.47643500675281397,0.39111069607077287,0.992207598259326,0.3821325330242319,,0.451968694500476,0.5037017732720078,0.9765561560592616,0.9880867234904502
LFCC,Leiden,euclidean,100,7,0.45682118307109665,0.29662823384533826,0.992207598259326,0.6062126755714417,0.7837086483628077,0.4727714534428647,0.4419120414748074,0.9765561560592616,0.9880867234904502
Spectrogram,kMeans-preset,euclidean,100,5,0.47653148720610317,0.35253411021019126,0.9511139855607931,0.2055425281017743,,0.4480655847264493,0.5088596786162075,0.9388812705582892,0.9601531433829571
Spectrogram,kMeans,euclidean,100,3,0.5507802309799903,0.3801872252971302,0.9511139855607931,0.2055425281017743,,0.43198167709500346,0.7597055851887611,0.9388812705582892,0.9601531433829571
Spectrogram,HDBSCAN,euclidean,100,3,0.5507802309799902,0.3801872252971302,0.9511139855607931,0.2055425281017743,,0.4319816770950034,0.759705585188761,0.9388812705582892,0.9601531433829571
Spectrogram,Leiden,euclidean,100,6,0.44808257234212506,0.3014764867598278,0.9511139855607931,0.36017152667045593,0.6349380330943424,0.4335751360153757,0.46359445596429266,0.9388812705582892,0.9601531433829571
VAE,kMeans-preset,euclidean,100,5,0.49288658746003344,0.37147078342384654,0.9748945951352977,0.29636026271423244,,0.4637451546217962,0.525936054515651,0.9512783857504354,0.9576638912042639
VAE,kMeans,euclidean,100,3,0.5609055984797855,0.398518269290376,0.9748945951352977,0.29636026271423244,,0.4417894043019701,0.7679662966958981,0.9512783857504354,0.9576638912042639
VAE,HDBSCAN,euclidean,100,3,0.5609055984797855,0.398518269290376,0.9748945951352977,0.29636026271423244,,0.4417894043019701,0.7679662966958981,0.9512783857504354,0.9576638912042639
VAE,Leiden,euclidean,100,5,0.5143686174583503,0.4124683174100613,0.9748945951352977,0.6559228897094727,0.660688572867845,0.47534428298546594,0.5603736031081663,0.9512783857504354,0.9576638912042639
PAF,kMeans-preset,euclidean,100,5,0.6735458830662268,0.5943798767465106,0.9294692441989452,0.20323290923784565,,0.6303003979307755,0.7231627380474578,0.9499789375565773,0.9471810682990808
PAF,kMeans,euclidean,100,5,0.6735458830662268,0.5943798767465106,0.9294692441989452,0.20323290923784565,,0.6303003979307755,0.7231627380474578,0.9499789375565773,0.9471810682990808
PAF,HDBSCAN,euclidean,100,5,0.6624269940019701,0.5802894381708298,0.9294692441989452,0.20323290923784565,,0.6147516723307977,0.7181186481962882,0.9499789375565773,0.9471810682990808
PAF,Leiden,euclidean,100,8,0.6003341608022994,0.5062161632743942,0.9294692441989452,0.5488784909248352,0.6695665880916356,0.6312807910044649,0.5722798720834406,0.9499789375565773,0.9471810682990808
LFCC,kMeans-preset,euclidean,100,5,0.4737218818911949,0.36150470164732207,0.9869268220264927,0.3821325330242319,,0.44770817935024876,0.5029450773570145,0.9764657817452849,0.9889183165580682
LFCC,kMeans,euclidean,100,4,0.4886845374720031,0.3841729420102745,0.9869268220264927,0.3821325330242319,,0.43069797872899096,0.5647142299348421,0.9764657817452849,0.9889183165580682
LFCC,HDBSCAN,euclidean,100,9,0.4382941601501538,0.3684970953831364,0.9869268220264927,0.3821325330242319,,0.45636643310707936,0.4215987017138613,0.9764657817452849,0.9889183165580682
LFCC,Leiden,euclidean,100,7,0.45682118307109665,0.29662823384533826,0.9869268220264927,0.5917869210243225,0.7837086483628077,0.4727714534428647,0.4419120414748074,0.9764657817452849,0.9889183165580682
Spectrogram,kMeans-preset,euclidean,100,5,0.47533176302037927,0.3492394517685021,0.9489778467573198,0.20603711765247237,,0.44513739442824096,0.5099204693307663,0.9396082983039504,0.9610053507569035
Spectrogram,kMeans,euclidean,100,3,0.5486145415609531,0.377839150911591,0.9489778467573198,0.20603711765247237,,0.4301717636649288,0.7570630120692577,0.9396082983039504,0.9610053507569035
Spectrogram,HDBSCAN,euclidean,100,3,0.5486145415609531,0.377839150911591,0.9489778467573198,0.20603711765247237,,0.43017176366492876,0.7570630120692576,0.9396082983039504,0.9610053507569035
Spectrogram,Leiden,euclidean,100,6,0.4494384675138032,0.3038775120051328,0.9489778467573198,0.3798542320728302,0.6342002479065632,0.43477955841975424,0.4651203380651025,0.9396082983039504,0.9610053507569035
VAE,kMeans-preset,euclidean,100,5,0.4919985054321072,0.37172717767178853,0.9696623915987687,0.29368094995520166,,0.4644278074385424,0.5230492584432869,0.9528985507246377,0.9590441534540913
VAE,kMeans,euclidean,100,3,0.563818764247522,0.3998308610283069,0.9696623915987687,0.29368094995520166,,0.44391992508513933,0.7724509127965284,0.9528985507246377,0.9590441534540913
VAE,HDBSCAN,euclidean,100,3,0.563818764247522,0.3998308610283069,0.9696623915987687,0.29368094995520166,,0.44391992508513933,0.7724509127965284,0.9528985507246377,0.9590441534540913
VAE,Leiden,euclidean,100,5,0.5143686174583503,0.4124683174100613,0.9696623915987687,0.6217764019966125,0.6601470015072803,0.47534428298546594,0.5603736031081663,0.9528985507246377,0.9590441534540913
PAF,kMeans-preset,euclidean,100,5,0.6705211041418753,0.5911292179765713,0.9204010158587194,0.20973638112845291,,0.627469827055645,0.7199151383457651,0.9507349448343237,0.9472511270647916
PAF,kMeans,euclidean,100,4,0.6607076038829508,0.5321466401165684,0.9204010158587194,0.20973638112845291,,0.5766654821568117,0.7734250942235881,0.9507349448343237,0.9472511270647916
PAF,HDBSCAN,euclidean,100,10,0.5706712246473471,0.5144932000619187,0.9204010158587194,0.20973638112845291,,0.6244531333020606,0.5254187888733,0.9507349448343237,0.9472511270647916
PAF,Leiden,euclidean,100,7,0.6178328617532223,0.5190225184881195,0.9204010158587194,0.5355343222618103,0.6663681240998738,0.6265946538661562,0.609312726119942,0.9507349448343237,0.9472511270647916
LFCC,kMeans-preset,euclidean,100,5,0.47800696896221584,0.38574902844743325,0.9841472558505961,0.3821325330242319,,0.4484291580857421,0.5117621420559697,0.9784320579351635,0.98848347419776
LFCC,kMeans,euclidean,100,5,0.47800696896221584,0.38574902844743325,0.9841472558505961,0.3821325330242319,,0.4484291580857421,0.5117621420559697,0.9784320579351635,0.98848347419776
LFCC,HDBSCAN,euclidean,100,56,0.34356084009150034,0.06553929918310378,0.9841472558505961,0.3821325330242319,,0.5485947829167802,0.25009089761423414,0.9784320579351635,0.98848347419776
LFCC,Leiden,euclidean,100,7,0.45682118307109665,0.29662823384533826,0.9841472558505961,0.6180096864700317,0.7837086483628077,0.4727714534428647,0.4419120414748074,0.9784320579351635,0.98848347419776
Spectrogram,kMeans-preset,euclidean,100,5,0.47605125326472897,0.35756169308293595,0.942176132116131,0.2054719898311762,,0.44859250935404,0.507090724626037,0.9367872752965921,0.959693504103442
Spectrogram,kMeans,euclidean,100,3,0.5397669989419757,0.37650035008503246,0.942176132116131,0.2054719898311762,,0.42355649346662155,0.7438581477997384,0.9367872752965921,0.959693504103442
Spectrogram,HDBSCAN,euclidean,100,3,0.5469093316313812,0.3790671369853925,0.942176132116131,0.2054719898311762,,0.4331441206090058,0.741722619721319,0.9367872752965921,0.959693504103442
Spectrogram,Leiden,euclidean,100,6,0.44808257234212506,0.3014764867598278,0.942176132116131,0.37583616375923157,0.6348386366690367,0.4335751360153757,0.46359445596429266,0.9367872752965921,0.959693504103442
VAE,kMeans-preset,euclidean,100,5,0.49266512862544665,0.37113223290278274,0.9454631964798965,0.29414053602432516,,0.4643532646786522,0.5246535317210305,0.9512975062664504,0.9585329784087548
VAE,kMeans,euclidean,100,3,0.5609055984797855,0.398518269290376,0.9454631964798965,0.29414053602432516,,0.4417894043019701,0.7679662966958981,0.9512975062664504,0.9585329784087548
VAE,HDBSCAN,euclidean,100,3,0.5609055984797855,0.398518269290376,0.9454631964798965,0.29414053602432516,,0.4417894043019701,0.7679662966958979,0.9512975062664504,0.9585329784087548
VAE,Leiden,euclidean,100,5,0.5143686174583503,0.4124683174100613,0.9454631964798965,0.6241464614868164,0.6603418060964439,0.47534428298546594,0.5603736031081663,0.9512975062664504,0.9585329784087548
PAF,kMeans-preset,euclidean,100,5,0.6716838743220883,0.5928361572567953,0.9064135430796004,0.2094804254294973,,0.6287149399793552,0.7209570063914226,0.9492974704154828,0.9475371879098587
PAF,kMeans,euclidean,100,5,0.6716838743220883,0.5928361572567953,0.9064135430796004,0.2094804254294973,,0.6287149399793552,0.7209570063914226,0.9492974704154828,0.9475371879098587
PAF,HDBSCAN,euclidean,100,5,0.6738387166651657,0.5865562312934792,0.9064135430796004,0.2094804254294973,,0.6185329710820752,0.7400058885288899,0.9492974704154828,0.9475371879098587
PAF,Leiden,euclidean,100,7,0.6178328617532223,0.5190225184881195,0.9064135430796004,0.53412926197052,0.6662746551103806,0.6265946538661562,0.609312726119942,0.9492974704154828,0.9475371879098587
LFCC,kMeans-preset,euclidean,100,5,0.46159778724445305,0.34927764806238,0.9845542293942019,0.36566329120739144,,0.4352102077008854,0.49139175531062546,0.9769204915167649,0.9876678646864983
LFCC,kMeans,euclidean,100,4,0.488684537472003,0.3841729420102745,0.9845542293942019,0.36566329120739144,,0.4306979787289909,0.564714229934842,0.9769204915167649,0.9876678646864983
LFCC,HDBSCAN,euclidean,100,6,0.463763068169088,0.38288109205318216,0.9845542293942019,0.36566329120739144,,0.4542135217900561,0.47372278420920383,0.9769204915167649,0.9876678646864983
LFCC,Leiden,euclidean,100,8,0.43948653121384773,0.27719578563887814,0.9845542293942019,0.5870733261108398,0.7854079499993861,0.470579829227641,0.41224750853942005,0.9769204915167649,0.9876678646864983
Spectrogram,kMeans-preset,euclidean,100,5,0.47671206448722403,0.3527639129404997,0.9769678191682217,0.2055425281017743,,0.448518612377812,0.5086876872444182,0.9379371950800522,0.9580188157827909
